sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,17.83000123500824,26.005001068115234,7.157500743865967,1.3402666897243924,9.446962275383026
2,13.368751287460327,18.19750213623047,8.687500953674316,0.6762667507595486,3.925806389897553
3,13.778751134872437,15.857501029968262,11.232501029968262,0.3288888888888889,2.078796334812152
4,13.936250925064087,16.71000099182129,10.67750072479248,0.42897779676649306,2.8543846605590173
5,14.015000820159912,17.575000762939453,10.11500072479248,0.5304888916015625,3.2245232657820977
6,14.021251201629639,18.055002212524414,10.110000610351562,0.5649778917100694,3.3292131924551853
7,14.023126125335693,18.29250144958496,10.325000762939453,0.5665778266059027,3.3102522912977177
8,14.010625839233398,18.352500915527344,10.565000534057617,0.5537778049045139,3.2390563479762746
9,13.985625743865967,18.235000610351562,10.750000953674316,0.5322666422526041,3.117134215246396
10,14.000625848770142,18.05000114440918,10.992500305175781,0.5018667263454861,2.943777193571577
11,13.988126039505005,17.70250129699707,11.182500839233398,0.4636444769965278,2.713494531817867
12,13.978126287460327,17.295001983642578,11.357501029968262,0.4222222900390625,2.4615940551653477
13,13.962501049041748,16.842500686645508,11.510001182556152,0.37919996473524303,2.202096344311812
14,13.88312578201294,16.332500457763672,11.405000686645508,0.3503999837239583,2.0327785740141717
15,13.951875925064087,15.842500686645508,11.972500801086426,0.2751999918619792,1.6135214022092086
16,13.962500810623169,15.320000648498535,12.205000877380371,0.22151109483506945,1.3387960745050989
17,13.876251220703125,14.817501068115234,12.117501258850098,0.19199998643663194,1.262768939163031
18,13.951876163482666,14.852500915527344,12.767500877380371,0.14826666937934027,0.8884687298754043
19,13.972501277923584,15.005001068115234,13.060001373291016,0.13831108940972223,0.7989627462876306
20,13.978125810623169,15.130001068115234,13.387500762939453,0.1239111328125,0.818569507059101
21,13.993751049041748,15.23750114440918,12.975001335144043,0.16088887532552085,0.9377776985020596
22,13.97687578201294,15.325000762939453,12.575000762939453,0.19555555555555557,1.1246172950132733
23,13.94062614440918,15.39000129699707,12.215001106262207,0.22577779134114584,1.3249534635708864
24,14.001875877380371,15.405000686645508,11.92750072479248,0.24728888617621528,1.4912108662777095
25,13.913125991821289,15.377501487731934,11.730000495910645,0.25937784830729166,1.5520452481643416
26,14.013751029968262,15.24000072479248,11.597500801086426,0.259022216796875,1.677240489001616
27,14.035001039505005,15.152501106262207,11.557500839233398,0.2556444634331597,1.6982272082530792
28,14.048125982284546,15.17750072479248,11.627500534057617,0.2524444580078125,1.649164674976868
29,14.056251049041748,15.132500648498535,11.755001068115234,0.24017774793836805,1.559009404973607
30,13.958125829696655,14.757500648498535,11.912500381469727,0.20231113009982638,1.367120703266239
31,14.045001029968262,14.902501106262207,12.067501068115234,0.20160000271267361,1.326280799793363
32,14.053750991821289,14.792501449584961,12.227500915527344,0.18240003797743057,1.2209926698274098
33,14.05000114440918,14.690001487731934,12.375000953674316,0.1646222601996528,1.1185240869294917
34,14.045625925064087,14.617501258850098,12.4975004196167,0.150755615234375,1.0336052405617713
35,14.026875972747803,14.535000801086426,12.602500915527344,0.13742221408420138,0.9506672939110931
