,sequence,time,relative_time,frame_id,weight,mass,x,y
3,0,1603926476.1412566,3.1245315074920654,A,0.0,0.0,4.000000059604645,6.95000010356307
2,0,1603926475.2755244,2.2587993144989014,B,0.0,0.0,9.400000140070915,7.550000112503767
8,0,1603926480.435478,7.418752908706665,D,0.0,0.0,4.400000065565109,6.150000091642141
0,0,1603926473.016725,0.0,F,0.0,0.0,10.800000160932541,5.650000084191561
1,0,1603926474.6664054,1.6496803760528564,G,0.0,0.0,3.6000000536441803,10.30000015348196
5,0,1603926477.6856759,4.668950796127319,H,0.0,0.0,6.45000009611249,7.000000104308128
6,0,1603926478.461384,5.444658994674683,I,0.0,0.0,5.950000088661909,10.05000014975667
7,0,1603926479.3633037,6.346578598022461,J,0.0,0.0,9.200000137090683,4.550000067800283
4,0,1603926476.9401915,3.923466444015503,K,0.0,0.0,3.7500000558793545,4.250000063329935
11,1,1603926485.9908864,12.974161386489868,A,0.0,12.200000762939453,3.478519519047097,7.367720396672857
14,1,1603926486.2715545,13.254829406738281,B,0.0,13.307500839233398,9.467448008819725,7.835201131219145
9,1,1603926485.7553086,12.7385835647583,D,0.0,74.78250885009766,5.307632212276131,6.440409784065071
20,1,1603926486.5202136,13.503488540649414,F,0.0,3.2100002765655518,10.690557012884254,5.794412080112927
19,1,1603926486.3991313,13.382406234741211,G,-0.12128505110740662,9.070000648498535,3.3765987272722366,9.740621699722078
17,1,1603926486.3066394,13.28991436958313,H,-0.1356935054063797,10.147500991821289,6.988143735567772,7.153239820806904
10,1,1603926485.9242396,12.907514572143555,I,-0.2854945957660675,21.35000228881836,6.171048101323466,9.805363143769283
15,1,1603926486.274489,13.257763862609863,J,-0.26453378796577454,19.782501220703125,9.076687232435017,4.965266091933348
12,1,1603926486.1309533,13.114228248596191,K,-0.20964127779006958,15.67750072479248,3.801499020129449,4.21359438586191
18,2,1603926486.2942688,13.277543783187866,A,-0.21127936244010925,15.80000114440918,3.17950107845317,7.395909304283167
22,2,1603926486.573667,13.556941986083984,B,-0.17086216807365417,12.777501106262207,9.504375611401064,8.029364469571892
13,2,1603926486.2088401,13.192115068435669,D,-0.49423325061798096,36.96000289916992,6.056635082709819,5.700905348370158
28,2,1603926486.9351006,13.918375492095947,F,-0.04844047501683235,3.62250018119812,10.61315298107483,5.89090863815125
26,2,1603926486.8211467,13.804421663284302,G,-0.2157255858182907,7.062500476837158,3.454662221815381,9.668894992162004
23,2,1603926486.6876483,13.670923233032227,H,-0.21936950087547302,6.257500648498535,6.961001603823919,7.22126638900383
