sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,11.510833952162,23.977500915527344,5.252500534057617,2.996000061035156,5.724403234830001
2,7.06472274992201,10.385001182556152,2.6100001335144043,1.2440001678466797,2.729024674664201
3,5.970833804872301,9.8100004196167,2.4075002670288086,1.1844000244140624,2.5087750942432985
4,6.0330559147728815,9.082500457763672,3.7925002574920654,0.846400032043457,1.9404557901324069
5,6.045833746592204,8.46500015258789,4.28000020980835,0.6695999908447265,1.5588346682674952
6,5.996111604902479,8.272500991821289,4.1025004386901855,0.6672000885009766,1.4069966709605093
7,6.009722656673855,8.195000648498535,4.395000457763672,0.6080000305175781,1.2908122714833172
8,6.031111611260308,8.227500915527344,4.577500343322754,0.5840000915527344,1.1899647832549598
9,6.024722629123264,8.175000190734863,4.7300004959106445,0.551199951171875,1.1111884311110094
10,6.031667073567708,8.15000057220459,4.87000036239624,0.5248000335693359,1.0428192701397263
11,6.044444825914171,8.110000610351562,5.002500534057617,0.49720001220703125,0.979229459202696
12,6.012500339084202,8.067500114440918,5.122500419616699,0.471199951171875,0.9358075673467693
13,6.015833801693386,7.972500801086426,5.197500228881836,0.4440000915527344,0.8826815857922886
14,6.013333744472927,7.842500686645508,5.115000247955322,0.4364000701904297,0.8217085066023656
15,6.027500417497423,7.6675004959106445,5.095000267028809,0.41160003662109373,0.7466906576625564
16,6.018889268239339,7.457500457763672,5.115000247955322,0.37480003356933594,0.6724130537338197
17,6.059444851345486,7.265000343322754,5.18250036239624,0.3331999969482422,0.6054992426970326
18,6.055555873446995,7.070000648498535,5.260000228881836,0.28960006713867187,0.5588071089832913
19,6.080833858913845,6.880000591278076,5.340000152587891,0.2464000701904297,0.5356844968516358
20,6.0636115074157715,6.757500648498535,5.407500267028809,0.21600006103515626,0.5312929071427566
21,6.079444938235813,6.65000057220459,5.380000591278076,0.2031999969482422,0.5409522635107255
22,6.092500474717882,6.710000514984131,5.3550004959106445,0.2168000030517578,0.537011489182755
23,6.076944828033447,6.740000247955322,5.350000381469727,0.2223999786376953,0.5302737653037913
24,6.085000409020318,6.770000457763672,5.300000190734863,0.23520004272460937,0.5529099942240624
25,6.093056042989095,6.810000419616699,5.2900004386901855,0.24319999694824218,0.5670466193402631
26,6.0933338271247015,6.83750057220459,5.242500305175781,0.2552000427246094,0.5661010981599037
27,6.092222690582275,6.8625006675720215,5.190000534057617,0.2676000213623047,0.5795195337499048
28,6.083889325459798,6.880000591278076,5.112500190734863,0.28280006408691405,0.5807204066415816
29,6.0908337699042425,6.90000057220459,5.060000419616699,0.2944000244140625,0.5980176042519489
30,6.086667113833958,6.895000457763672,5.03000020980835,0.29840003967285156,0.5997070551863473
31,6.063055939144558,6.885000705718994,4.930000305175781,0.3128000640869141,0.6113840006747967
32,6.083889325459798,6.912500381469727,4.930000305175781,0.31720001220703126,0.6081904021249916
33,6.069167031182183,6.930000305175781,4.912500381469727,0.32279998779296876,0.6000703285676774
34,6.078611585828993,6.9250006675720215,4.90000057220459,0.3240000152587891,0.6092133376748895
35,6.05611154768202,6.9150004386901855,4.892500400543213,0.32360000610351564,0.5930536910926676
36,6.069167084164089,6.9250006675720215,4.882500171661377,0.3268000793457031,0.6019111249968896
37,6.0816671053568525,6.9175004959106445,4.887500286102295,0.32480003356933596,0.6061559830942609
38,6.076389312744141,6.880000591278076,4.860000133514404,0.3232000732421875,0.6188134207777674
39,6.076111634572347,6.872500419616699,4.8575005531311035,0.3223999786376953,0.6263124675564071
40,6.064722590976292,6.8525004386901855,4.882500171661377,0.3152000427246094,0.637408672350386
41,6.075555907355414,6.805000305175781,4.90500020980835,0.30400001525878906,0.6539111052484505
42,6.0661115646362305,6.842500686645508,4.877500534057617,0.3144000244140625,0.6704734017137794
43,6.085833814409044,6.880000591278076,4.897500514984131,0.31720001220703126,0.7057819325182995
44,6.085278193155925,6.907500267028809,4.897500514984131,0.32159996032714844,0.7218426605547813
45,6.076389312744141,6.942500591278076,4.96750020980835,0.31600006103515627,0.7269372600027223
46,6.083056026034885,7.0475006103515625,5.020000457763672,0.3244000244140625,0.7516334330226505
47,6.073333793216282,7.080000400543213,4.975000381469727,0.33680000305175783,0.7810660604590426
48,6.067222595214844,7.095000267028809,5.055000305175781,0.3263999938964844,0.7936962874011849
49,6.073611630333795,7.1125006675720215,4.99500036239624,0.338800048828125,0.8003927163946616
50,6.070278220706516,7.220000743865967,4.9200005531311035,0.3680000305175781,0.8205986013401108
51,6.062500370873345,7.272500514984131,4.882500171661377,0.38240005493164064,0.8620090173783124
52,6.067778163486057,7.305000305175781,4.83750057220459,0.39479995727539063,0.8673706886631423
53,6.054167111714681,7.2375006675720215,4.80750036239624,0.388800048828125,0.8568301381875243
