sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,669.510043664412,1849.7601318359375,13.447501182556152,2.7598104336284313,641.6011935242267
2,649.8816365328702,1745.712646484375,37.882503509521484,2.566712970748392,573.337843791315
3,651.6950392289596,1605.5750732421875,81.50750732421875,2.2905345744305556,512.8415151347332
4,649.0075413097035,1463.5650634765625,103.53250885009766,2.0440049105347233,455.0677812578813
5,648.9420894276012,1333.3701171875,121.8600082397461,1.8207892181902918,406.7290761951187
6,649.1395998868076,1217.400146484375,138.06500244140625,1.6221422987499428,367.20811658617424
7,648.5466364080256,1123.612548828125,152.57501220703125,1.459380870270555,336.07137898210414
8,648.6259543678977,1054.7275390625,165.41250610351562,1.3365593994033218,314.29579996120043
9,648.89731389826,997.987548828125,177.83251953125,1.2326182204829563,297.5364678955312
10,649.3270929509944,969.5350952148438,186.51751708984375,1.1768040178730015,285.3840493103084
11,648.8366407914596,969.1300659179688,196.28001403808594,1.1615231530861154,274.93323434696447
12,648.0598130659623,976.7800903320312,205.3150177001953,1.1594416555702167,264.6160459429225
13,649.563681862571,980.7950439453125,214.57501220703125,1.1515588373936136,257.55636455683685
14,648.6366355202415,978.8875732421875,224.17752075195312,1.1342603881593436,249.18710837099164
15,648.3532257080078,974.7350463867188,234.4750213623047,1.1125433145517853,241.82159657470228
16,648.1998152299361,967.5475463867188,244.95751953125,1.0859869186011137,234.53798249019573
17,648.0123207785866,960.9725952148438,257.010009765625,1.0579915727724032,227.3552000254658
18,647.4441389604049,953.18505859375,269.342529296875,1.027752963089328,220.68037134332636
19,646.9457341974431,943.7175903320312,284.467529296875,0.99079272583756,214.13411617974165
20,646.496415571733,932.580078125,302.1850280761719,0.9474262755647671,206.8782816867864
21,645.917314009233,920.7500610351562,323.89752197265625,0.8970149402371727,200.7840893758399
22,645.8491349653764,907.2425537109375,342.8025207519531,0.848301899205211,193.6287953870357
23,645.8789090243253,892.9750366210938,335.22003173828125,0.8382549116031306,186.89124838935928
24,646.6716391823509,878.382568359375,330.9825134277344,0.8226923660768952,180.54133630708642
25,646.3636807528409,862.5325317382812,328.8700256347656,0.8020460828920709,173.77377025863277
26,646.0354947176846,845.5475463867188,330.0000305175781,0.7748209044451325,167.45810609459255
27,646.300722989169,827.580078125,333.09503173828125,0.743165933464028,160.96650353075032
28,646.450722434304,809.330078125,337.82501220703125,0.7086291183250568,154.33566493349252
29,646.3486772017045,792.1650390625,343.5625305175781,0.6742086630388462,147.71765879330752
30,646.697773326527,774.7625732421875,349.65753173828125,0.6388941127704851,141.82940048917064
31,645.6766385165128,757.5200805664062,356.59503173828125,0.60255378871143,135.00221646277134
32,645.9848161177201,750.800048828125,364.2325134277344,0.5809757552669161,129.3237621266238
33,645.7455028187145,746.1700439453125,371.9350280761719,0.5624411029930493,124.17615360431274
34,645.700272993608,744.9375610351562,379.8225402832031,0.5487345819688494,119.23325132274246
35,644.6243591308594,738.1025390625,388.27752685546875,0.5257550933958558,114.54691751601774
36,645.4016418457031,731.0200805664062,397.0400390625,0.5019415473051436,110.14847008126544
37,645.7275446111506,731.820068359375,406.2400207519531,0.48931712245996667,106.79469580100356
38,645.7152626731179,733.0950317382812,415.6100158691406,0.4771510279295856,103.2183104577738
39,645.1575428355824,730.1200561523438,424.7525329589844,0.45893954141155285,100.41271171314617
40,645.0066417347301,725.2875366210938,433.89752197265625,0.43793262065390365,97.24691986582303
41,644.8214055841619,730.8675537109375,442.6500244140625,0.4331646644640798,96.1539850532296
42,645.0161937366832,739.3025512695312,451.8575439453125,0.4320036343841498,93.23138024984068
43,644.7184559215199,748.8225708007812,461.29254150390625,0.43213141465604227,91.45091259175315
44,644.7729936079545,757.8450317382812,470.39752197265625,0.43200739532539,89.85563723222069
45,644.5764076926491,762.5575561523438,479.6325378417969,0.4252105030667559,87.82067594406553
46,644.0186850807884,766.6400756835938,489.3700256347656,0.41671160143638586,85.71148334037866
47,644.5159440474076,773.0875244140625,498.9275207519531,0.41203748531701856,84.55463459852159
48,644.3000460537997,780.080078125,508.2600402832031,0.40852073006661516,83.71334982902287
49,644.0959528142756,788.7300415039062,517.6175537109375,0.407457346863519,83.27893931315138
50,644.382773659446,795.5350341796875,526.9425659179688,0.4036699873043699,82.40693830770392
51,643.8968616832386,795.7950439453125,525.8475341796875,0.40570649112079765,80.11075301064852
52,644.560957475142,803.070068359375,529.33251953125,0.41140257422448195,78.94673223180145
53,644.255049272017,804.9950561523438,534.6175537109375,0.40635273090219187,76.70806390994669
54,645.2195878462358,806.7100830078125,542.93505859375,0.3964298084959008,74.75825216483217
