sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,7.186389287312825,10.940000534057617,2.820000171661377,1.2992000579833984,3.0456428515138283
2,6.098611619737413,10.590001106262207,2.7800002098083496,1.2496001434326172,2.821269932362729
3,6.124722666210598,10.267500877380371,3.6675002574920654,1.056000099182129,2.4675130338020383
4,6.138333876927693,9.682500839233398,3.892500162124634,0.9264001083374024,2.111717144768305
5,6.135556009080675,9.057500839233398,4.135000228881836,0.78760009765625,1.8184764935410744
6,6.125278155008952,8.537500381469727,4.390000343322754,0.6636000061035157,1.5931726315990635
7,6.119722737206353,8.522500991821289,4.640000343322754,0.6212001037597656,1.4109211073869645
8,6.113611433241102,8.46500015258789,4.887500286102295,0.5723999786376953,1.256519927821824
9,6.110278129577637,8.3725004196167,5.12000036239624,0.5204000091552734,1.1269396678618513
10,6.106944825914171,8.225000381469727,5.28000020980835,0.4712000274658203,1.0092051448214474
11,6.10944488313463,8.072500228881836,5.4225006103515625,0.4239999389648437,0.9005621315146514
12,6.110000398423937,7.897500514984131,5.53000020980835,0.378800048828125,0.7986014080856121
13,6.106111526489258,7.687500476837158,5.6100006103515625,0.3323999786376953,0.6961850720531726
14,6.1119447814093695,7.520000457763672,5.625000476837158,0.3031999969482422,0.61318049814699
15,6.113611486223009,7.33750057220459,5.600000381469727,0.2780000305175781,0.5348366686345317
16,6.113056023915608,7.157500743865967,5.575000286102295,0.2532000732421875,0.4674128625589109
17,6.112500402662489,6.9825005531311035,5.5400004386901855,0.23080001831054686,0.414334982526296
18,6.111944834391276,6.8000006675720215,5.5450005531311035,0.20080001831054686,0.36494817058415957
19,6.11166705025567,6.615000247955322,5.5450005531311035,0.171199951171875,0.3312193018586296
20,6.112500455644396,6.457500457763672,5.560000419616699,0.14360000610351562,0.3128073843577014
21,6.115833759307861,6.5475006103515625,5.585000514984131,0.15400001525878906,0.30989414518953196
22,6.112222724490696,6.6025004386901855,5.582500457763672,0.1631999969482422,0.3242188487878919
23,6.113333808051215,6.695000648498535,5.6075005531311035,0.17400001525878905,0.3472256588217159
24,6.112500349680583,6.752500534057617,5.625000476837158,0.18040000915527343,0.379720285593552
25,6.118055979410808,6.810000419616699,5.65000057220459,0.1855999755859375,0.41513882941020597
26,6.121111551920573,6.877500534057617,5.53000020980835,0.21560005187988282,0.45166903090036853
27,6.125278207990858,6.9150004386901855,5.40000057220459,0.2423999786376953,0.49140175502482847
28,6.1183337635464135,6.90000057220459,5.262500286102295,0.2620000457763672,0.5227182812603964
29,6.116667111714681,6.90000057220459,5.145000457763672,0.28080001831054685,0.554946527514855
30,6.117500464121501,6.905000686645508,5.067500591278076,0.29400001525878905,0.5827574861860803
31,6.116667058732775,6.902500629425049,4.930000305175781,0.3156000518798828,0.6237751082932962
32,6.113333808051215,6.882500648498535,4.83750057220459,0.32720001220703127,0.6507087491130293
33,6.117778195275201,6.865000247955322,4.772500514984131,0.33479995727539064,0.6767978815221696
34,6.117222679985894,6.8575005531311035,4.742500305175781,0.33840003967285154,0.6849458034876286
35,6.118056032392714,6.887500286102295,4.7325005531311035,0.34479995727539064,0.6850259744972669
36,6.120000415378147,6.912500381469727,4.735000133514404,0.34840003967285155,0.6826569280361521
37,6.116389327579075,6.902500629425049,4.755000114440918,0.3436000823974609,0.666186917358129
38,6.113056023915608,6.90000057220459,4.800000190734863,0.33600006103515623,0.6462740289896964
39,6.117778142293294,6.875000476837158,4.8550004959106445,0.3231999969482422,0.6217131649485717
40,6.1166671646965876,6.8550004959106445,4.9150004386901855,0.31040000915527344,0.5921755839669809
41,6.120278305477566,6.820000648498535,4.972500324249268,0.2956000518798828,0.5660616594901732
42,6.118333869510227,6.777500629425049,5.0400004386901855,0.2780000305175781,0.5360707962012765
43,6.119444847106934,6.7300004959106445,5.110000133514404,0.25920005798339846,0.5053786250207093
44,6.123056040869819,6.707500457763672,5.190000534057617,0.24279998779296874,0.47567681795987815
45,6.120833820766872,6.65000057220459,5.250000476837158,0.22400001525878907,0.4486507341489163
46,6.1197225782606335,6.6025004386901855,5.325000286102295,0.2044000244140625,0.4224139126688476
47,6.122778203752306,6.572500228881836,5.392500400543213,0.18879997253417968,0.4025532780933963
48,6.118055926428901,6.52500057220459,5.460000514984131,0.17040000915527342,0.3854254632960082
49,6.121389336056179,6.520000457763672,5.52500057220459,0.15919998168945312,0.3685065015955273
50,6.11861154768202,6.52500057220459,5.497500419616699,0.1644000244140625,0.3568418330398446
51,6.117778089311388,6.532500267028809,5.470000267028809,0.17,0.35066999879162997
52,6.11888927883572,6.5400004386901855,5.445000171661377,0.17520004272460937,0.34408427486299786
53,6.120833873748779,6.5450005531311035,5.4200005531311035,0.18,0.3418584506128217
54,6.122222688462999,6.5500006675720215,5.40000057220459,0.18400001525878906,0.3381115833988969
55,6.1183337105645075,6.552500247955322,5.362500190734863,0.19040000915527344,0.3443086351233571
56,6.120278199513753,6.552500247955322,5.382500171661377,0.18720001220703125,0.3365971035132733
57,6.12055598364936,6.552500247955322,5.40000057220459,0.18439994812011717,0.3250787564368012
58,6.123611609141032,6.5475006103515625,5.40000057220459,0.18360000610351562,0.31733291369149785
59,6.115833759307861,6.535000324249268,5.287500381469727,0.19959999084472657,0.349859326668823
60,6.117500411139594,6.52500057220459,5.287500381469727,0.1980000305175781,0.35006922510709154
61,6.122500472598606,6.500000476837158,5.287500381469727,0.19400001525878907,0.3542752585246645
62,6.107500394185384,6.4800004959106445,5.287500381469727,0.19080001831054688,0.3489918869607551
63,6.110000398423937,6.4800004959106445,5.287500381469727,0.19080001831054688,0.3501227706775739
64,6.114444891611735,6.4875006675720215,5.2900004386901855,0.19160003662109376,0.34875848173232793
65,6.1169448958502874,6.497500419616699,5.310000419616699,0.19,0.3435358317728033
