,sequence,time,relative_time,frame_id,weight,mass,x,y
7,0,1603939978.2130463,0.3551781177520752,tb3_1,0.0,0.0,3.300000049173832,6.200000092387199
6,0,1603939978.2091446,0.3512763977050781,tb3_2,0.0,0.0,7.400000110268593,8.550000127404928
5,0,1603939978.2012875,0.34341931343078613,tb3_3,0.0,0.0,7.000000104308128,7.800000116229057
4,0,1603939978.1584425,0.30057430267333984,tb3_4,0.0,0.0,4.6000000685453415,8.350000124424696
3,0,1603939978.0877223,0.22985410690307617,tb3_5,0.0,0.0,2.550000037997961,8.850000131875277
2,0,1603939978.0692246,0.21135640144348145,tb3_6,0.0,0.0,9.050000134855509,7.450000111013651
0,0,1603939977.8578682,0.0,tb3_7,0.0,0.0,8.350000124424696,5.200000077486038
1,0,1603939978.0357447,0.17787647247314453,tb3_8,0.0,0.0,8.00000011920929,8.650000128895044
14,1,1603939982.2366557,4.378787517547607,tb3_0,0.01402957085520029,5.017500400543213,9.279135663930099,10.122571152332805
13,1,1603939982.2359831,4.378114938735962,tb3_1,-0.12655867636203766,17.310001373291016,3.4450426567655192,5.602484196712833
15,1,1603939982.2387025,4.380834341049194,tb3_2,-0.009148750454187393,3.455000162124634,7.108755532846217,9.076121698197017
12,1,1603939982.2234678,4.365599632263184,tb3_3,0.02597532980144024,5.260000228881836,6.803398390351916,7.4614544838079535
11,1,1603939982.1806822,4.322813987731934,tb3_4,-0.0898689553141594,8.312500953674316,4.71144367922853,8.614150504300683
10,1,1603939982.1025639,4.244695663452148,tb3_5,0.0,6.367500305175781,2.5864154291962667,8.909903941169937
9,1,1603939982.0884902,4.230622053146362,tb3_6,0.0,18.200000762939453,9.208496016338135,6.691730868945328
8,1,1603939982.0806355,4.222767353057861,tb3_7,0.0,16.70250129699707,8.101193804297495,4.800310653778359
16,1,1603939982.2574496,4.399581432342529,tb3_8,-0.0013372140238061547,7.9200005531311035,8.483980555714108,9.044310425174784
22,2,1603939982.4293811,4.571512937545776,tb3_0,0.05080287903547287,4.027500152587891,9.400927307011678,10.015568703994688
24,2,1603939982.4406443,4.582776069641113,tb3_1,-0.23469728231430054,16.41750144958496,3.5481913723377776,5.202273807653652
23,2,1603939982.4359007,4.578032493591309,tb3_2,0.009120896458625793,5.060000419616699,6.9497459000219886,9.377117245316766
21,2,1603939982.4263399,4.568471670150757,tb3_3,0.0671892911195755,6.697500705718994,6.7050213795243465,7.226630616132146
20,2,1603939982.383504,4.525635719299316,tb3_4,-0.07976465672254562,7.507500648498535,4.718767162871664,8.77900339071531
19,2,1603939982.3127499,4.45488166809082,tb3_5,0.07734095305204391,7.027500629425049,2.594755225988433,8.84393282574041
18,2,1603939982.2934678,4.4355995655059814,tb3_6,-0.0031090136617422104,8.957500457763672,9.52468486630648,6.658208492482375
17,2,1603939982.283106,4.4252378940582275,tb3_7,0.0008357526967301965,13.527501106262207,7.854648890084689,4.4729099317915
25,2,1603939982.46157,4.603701829910278,tb3_8,0.029978597536683083,3.442500352859497,8.54945221568159,8.905107347615246
31,3,1603939982.6295252,4.7716569900512695,tb3_0,0.07450494915246964,4.107500076293945,9.492520937329374,9.928782599397751
33,3,1603939982.6405869,4.782718658447266,tb3_1,-0.32753315567970276,15.48750114440918,3.6216138735053454,4.918114339482393
32,3,1603939982.636846,4.778977870941162,tb3_2,0.007432666141539812,5.4825005531311035,6.847308020784034,9.574536807640259
30,3,1603939982.6261775,4.7683093547821045,tb3_3,0.08577653020620346,7.597500324249268,6.625059274229485,7.054110028637025
29,3,1603939982.5841057,4.726237535476685,tb3_4,-0.05716578662395477,7.257500648498535,4.69526029554038,8.886203450272772
28,3,1603939982.512428,4.654559850692749,tb3_5,0.135476216673851,7.6150007247924805,2.589482031460152,8.714776719779621
27,3,1603939982.4935234,4.635655164718628,tb3_6,-0.03271152824163437,9.137500762939453,9.708758375533627,6.568516059218045
26,3,1603939982.482278,4.624409914016724,tb3_7,-0.02482755295932293,12.610000610351562,7.687123271884518,4.2635218081553035
34,3,1603939982.6613557,4.803487539291382,tb3_8,0.06421956419944763,3.9150002002716064,8.57434303014763,8.746008399343157
40,4,1603939982.836161,4.97829270362854,tb3_0,0.0996222272515297,4.272500514984131,9.55345773163748,9.85558505309826
41,4,1603939982.836584,4.978715896606445,tb3_1,-0.40669605135917664,14.61500072479248,3.675428072987909,4.704643929169508
42,4,1603939982.8417659,4.983897686004639,tb3_2,0.008326923474669456,5.625000476837158,6.783198504897582,9.699124032568054
39,4,1603939982.8264315,4.9685633182525635,tb3_3,0.0944238230586052,8.182500839233398,6.5451526611477036,6.9231901092267165
38,4,1603939982.7833977,4.925529479980469,tb3_4,-0.030003683641552925,7.147500514984131,4.663719724080442,8.970567689767705
37,4,1603939982.716822,4.8589537143707275,tb3_5,0.17860127985477448,8.147500991821289,2.581822961880551,8.556045986124545
36,4,1603939982.6983197,4.84045147895813,tb3_6,-0.059422317892313004,9.055000305175781,9.812986384792199,6.455731019992982
35,4,1603939982.6787753,4.820907115936279,tb3_7,-0.040160905569791794,11.887500762939453,7.575086402377007,4.1236536782386395
43,4,1603939982.861306,5.003437757492065,tb3_8,0.09326212108135223,4.535000324249268,8.592215680657272,8.591940315460308
49,5,1603939983.0315921,5.173723936080933,tb3_0,0.12481751292943954,4.475000381469727,9.589494300663024,9.793267459385554
50,5,1603939983.036731,5.178862810134888,tb3_1,-0.4654776155948639,13.780000686645508,3.7183971196707044,4.531744166871977
51,5,1603939983.038105,5.18023681640625,tb3_2,0.012296771630644798,5.722500324249268,6.748108695212611,9.771056191848066
48,5,1603939983.0262582,5.1683900356292725,tb3_3,0.09529301524162292,8.617500305175781,6.458129032524444,6.820523158044997
47,5,1603939982.982721,5.124852895736694,tb3_4,-0.02465483732521534,7.08750057220459,4.628561836299019,9.056924124646788
46,5,1603939982.9162962,5.058428049087524,tb3_5,0.20837093889713287,8.655000686645508,2.5787147930243126,8.385894227006883
45,5,1603939982.897462,5.039593696594238,tb3_6,-0.0821298286318779,8.917500495910645,9.869984996102763,6.339177583272005
44,5,1603939982.8787227,5.020854473114014,tb3_7,-0.04948795214295387,11.315000534057617,7.498734153528881,4.026939550681915
52,5,1603939983.0626407,5.204772472381592,tb3_8,0.12025707215070724,4.890000343322754,8.574507699582792,8.449485045798195
58,6,1603939983.2294407,5.371572494506836,tb3_0,0.14847500622272491,4.705000400543213,9.611723842726423,9.734532314004154
59,6,1603939983.2352543,5.377386093139648,tb3_1,-0.5122131705284119,13.030000686645508,3.7537256410207185,4.38513055707217
60,6,1603939983.2358916,5.378023386001587,tb3_2,0.01876552775502205,5.772500514984131,6.732986835943281,9.808351902497677
57,6,1603939983.2260993,5.3682310581207275,tb3_3,0.091376893222332,8.897500991821289,6.3664767574499415,6.740333277984112
56,6,1603939983.183711,5.32584285736084,tb3_4,-0.014168876223266125,7.0425004959106445,4.586725041468433,9.150950594107623
55,6,1603939983.1163704,5.258502244949341,tb3_5,0.21757541596889496,9.140000343322754,2.5848237724900596,8.212825455680044
54,6,1603939983.0973947,5.2395265102386475,tb3_6,-0.10199577361345291,8.8100004196167,9.89957827009984,6.231322662457998
53,6,1603939983.078758,5.2208898067474365,tb3_7,-0.05495937913656235,10.847500801086426,7.4442334604693885,3.9597016549988773
61,6,1603939983.2617013,5.4038331508636475,tb3_8,0.1441095769405365,5.250000476837158,8.548849151389359,8.317849726748268
67,7,1603939983.4297383,5.5718700885772705,tb3_0,0.16981466114521027,4.9800004959106445,9.620733981062202,9.680368638361477
69,7,1603939983.436854,5.578985691070557,tb3_1,-0.5492650270462036,12.395000457763672,3.7845776532941136,4.258660509000563
68,7,1603939983.4345207,5.576652526855469,tb3_2,0.02729025110602379,5.8525004386901855,6.728272622273665,9.823003448722787
66,7,1603939983.426003,5.568134784698486,tb3_3,0.0847051665186882,9.047500610351562,6.274534362893313,6.675009186165633
65,7,1603939983.3855112,5.5276429653167725,tb3_4,-0.0014765107771381736,7.1075005531311035,4.535492346617291,9.239712088329114
64,7,1603939983.3171003,5.4592320919036865,tb3_5,0.219670370221138,9.500000953674316,2.594688221439921,8.048518049739885
63,7,1603939983.2980757,5.440207481384277,tb3_6,-0.11911208182573318,8.705000877380371,9.911980478377735,6.134443685230144
62,7,1603939983.279136,5.421267747879028,tb3_7,-0.05802381783723831,10.475000381469727,7.406711057215798,3.912971381364808
70,7,1603939983.4612927,5.603424549102783,tb3_8,0.16535452008247375,5.537500381469727,8.517562336439298,8.194128083774217
76,8,1603939983.6293383,5.771470069885254,tb3_0,0.18918193876743317,5.215000152587891,9.625443764103004,9.628727055923925
78,8,1603939983.634739,5.7768707275390625,tb3_1,-0.5786279439926147,11.847500801086426,3.812614873409425,4.1481844732309145
77,8,1603939983.6338413,5.775973081588745,tb3_2,0.03704353794455528,5.970000267028809,6.727337785038041,9.821531110759373
75,8,1603939983.6262207,5.768352508544922,tb3_3,0.07646220922470093,9.120000839233398,6.18603367424523,6.621817964391298
74,8,1603939983.5825331,5.724664926528931,tb3_4,0.011583585292100906,7.2325005531311035,4.4740026873458465,9.314947714541645
73,8,1603939983.5166972,5.658828973770142,tb3_5,0.21685108542442322,9.727500915527344,2.6047137010056955,7.896181467557111
72,8,1603939983.4969409,5.63907265663147,tb3_6,-0.13368767499923706,8.600000381469727,9.916557173572185,6.049482061472801
71,8,1603939983.4820445,5.624176263809204,tb3_7,-0.05977332964539528,10.180000305175781,7.379522086334003,3.881461161409967
79,8,1603939983.661208,5.803339719772339,tb3_8,0.18459364771842957,5.787500381469727,8.483878423403134,8.076297362521395
85,9,1603939983.8304682,5.972599983215332,tb3_0,0.20628710091114044,5.46750020980835,9.626873759915068,9.578938358904812
86,9,1603939983.8358903,5.97802209854126,tb3_1,-0.6017728447914124,11.370000839233398,3.838695328296362,4.050592925698181
87,9,1603939983.8362675,5.978399276733398,tb3_2,0.04730663076043129,6.1075005531311035,6.725457726895207,9.812136893254143
84,9,1603939983.8260422,5.968173980712891,tb3_3,0.06781809777021408,9.112500190734863,6.100808377141094,6.577541403986094
83,9,1603939983.7856593,5.927791118621826,tb3_4,0.02407536469399929,7.377500534057617,4.402343632801109,9.374264845889261
82,9,1603939983.7170873,5.859219074249268,tb3_5,0.21090050041675568,9.845000267028809,2.613384041191537,7.75561999315609
81,9,1603939983.6981843,5.8403160572052,tb3_6,-0.14581452310085297,8.482501029968262,9.918925580835168,5.97640626776413
80,9,1603939983.6850407,5.827172517776489,tb3_7,-0.06106596440076828,9.952500343322754,7.359969588186432,3.8611274945258236
88,9,1603939983.8618438,6.0039756298065186,tb3_8,0.20101627707481384,6.03000020980835,8.445359672347372,7.9666831510773815
95,10,1603939984.0332568,6.17538857460022,tb3_0,0.22135300934314728,5.707500457763672,9.626599457154494,9.53090595619382
94,10,1603939984.0289161,6.171047925949097,tb3_1,-0.6200591921806335,10.955000877380371,3.864133179207151,3.963977459332351
96,10,1603939984.0357344,6.177866220474243,tb3_2,0.05710170045495033,6.30750036239624,6.720992884952189,9.796645213913777
93,10,1603939984.0268092,6.168941020965576,tb3_3,0.059546489268541336,9.057500839233398,6.019973650430285,6.540882260251774
92,10,1603939983.9826593,6.124791145324707,tb3_4,0.0349736325442791,7.5500006675720215,4.321387079782292,9.41699176494821
91,10,1603939983.9126527,6.054784536361694,tb3_5,0.2030332386493683,9.875000953674316,2.621597103480516,7.622259419463306
90,10,1603939983.8931775,6.035309314727783,tb3_6,-0.15550094842910767,8.36500072479248,9.921327777684478,5.913524456612013
89,10,1603939983.8817484,6.023880243301392,tb3_7,-0.06267061829566956,9.77500057220459,7.345931140280177,3.8489461287901854
97,10,1603939984.064231,6.206362724304199,tb3_8,0.21585096418857574,6.200000286102295,8.406258527546134,7.859964617175859
104,11,1603939984.2329192,6.375051021575928,tb3_0,0.23421253263950348,5.950000286102295,9.623888035554714,9.4852534685955
103,11,1603939984.2277646,6.369896411895752,tb3_1,-0.634645938873291,10.592500686645508,3.889318211877221,3.886478963379208
