,sequence,time,relative_time,frame_id,weight,mass,x,y
812,116,1603939313.6295927,72.87268090248108,tb3_1,0.3742799162864685,10.745000839233398,7.745874384418359,4.145207164464955
811,116,1603939313.6147542,72.85784244537354,tb3_2,0.12556637823581696,10.607501029968262,6.120014312544253,7.032001195127149
817,116,1603939313.8065946,73.04968285560608,tb3_3,-0.3603728115558624,10.350000381469727,4.332259591996634,3.5443537957454696
816,116,1603939313.7965705,73.03965878486633,tb3_4,-0.24838149547576904,10.647500991821289,4.070780852331788,9.535800380864892
815,116,1603939313.7866068,73.0296950340271,tb3_5,0.20917165279388428,10.725000381469727,9.818002801455116,6.635485739722692
814,116,1603939313.7751312,73.01821947097778,tb3_6,-0.2853497564792633,10.6850004196167,8.383113390628598,9.57131829514578
820,117,1603939313.8772035,73.1202917098999,tb3_0,-0.04459603875875473,10.24000072479248,2.7951120264585736,6.57728629966838
819,117,1603939313.8308394,73.07392764091492,tb3_1,0.3719509541988373,10.735000610351562,7.748315684982432,4.146014186021086
818,117,1603939313.8149018,73.05799007415771,tb3_2,0.1249924972653389,10.605000495910645,6.120798102400084,7.031960103043598
824,117,1603939314.006607,73.24969530105591,tb3_3,-0.3581106960773468,10.357501029968262,4.3335688821214,3.544340815180327
823,117,1603939313.9970536,73.24014186859131,tb3_4,-0.2501644492149353,10.642500877380371,4.070485593911899,9.536082079665725
822,117,1603939313.986367,73.22945523262024,tb3_5,0.20840275287628174,10.732501029968262,9.818505317350962,6.637915292967248
821,117,1603939313.9748468,73.21793508529663,tb3_6,-0.2856617867946625,10.682500839233398,8.38171589653091,9.571886693735252
827,118,1603939314.076017,73.31910514831543,tb3_0,-0.04078498110175133,10.2475004196167,2.7967631577678045,6.576384111242996
826,118,1603939314.0306313,73.27371954917908,tb3_1,0.36964425444602966,10.73750114440918,7.7510088897834954,4.146895366055887
825,118,1603939314.0141406,73.25722885131836,tb3_2,0.12455233186483383,10.597500801086426,6.121722522153476,7.03223393736933
831,118,1603939314.206418,73.4495062828064,tb3_3,-0.3558708727359772,10.360000610351562,4.334726075682143,3.544425501566368
830,118,1603939314.1956017,73.4386899471283,tb3_4,-0.25185826420783997,10.635001182556152,4.070251054830482,9.536758788372325
829,118,1603939314.1862497,73.42933797836304,tb3_5,0.2077007293701172,10.725000381469727,9.818710773790137,6.640181472197478
828,118,1603939314.174705,73.41779327392578,tb3_6,-0.28596264123916626,10.680000305175781,8.380499864628565,9.57240175152473
834,119,1603939314.2758949,73.51898312568665,tb3_0,-0.037085358053445816,10.252500534057617,2.7980097392181653,6.575713440868819
833,119,1603939314.228849,73.47193717956543,tb3_1,0.36734870076179504,10.732501029968262,7.7533871022574115,4.147626609812602
832,119,1603939314.2146618,73.45775008201599,tb3_2,0.12418460100889206,10.592500686645508,6.122685710760949,7.032531937297613
838,119,1603939314.4064457,73.64953398704529,tb3_3,-0.35372018814086914,10.36500072479248,4.336435670259244,3.5444450492609456
837,119,1603939314.3957057,73.6387939453125,tb3_4,-0.2535855174064636,10.635001182556152,4.070133785289773,9.537097142725624
836,119,1603939314.3868194,73.62990760803223,tb3_5,0.20694297552108765,10.725000381469727,9.81884846704521,6.641920622427683
835,119,1603939314.3748467,73.61793494224548,tb3_6,-0.28625237941741943,10.672500610351562,8.379392651097172,9.573018703006227
841,120,1603939314.4772694,73.72035765647888,tb3_0,-0.0333746001124382,10.255001068115234,2.7988281474159074,6.575423809891028
840,120,1603939314.428771,73.67185926437378,tb3_1,0.3651200234889984,10.727500915527344,7.756028262862118,4.148300634816449
839,120,1603939314.4158885,73.65897679328918,tb3_2,0.1237221509218216,10.597500801086426,6.123474299924624,7.03254934258359
845,120,1603939314.6064916,73.84957981109619,tb3_3,-0.3516252338886261,10.370000839233398,4.3383661316910676,3.544510400605654
844,120,1603939314.5955372,73.83862543106079,tb3_4,-0.2553016245365143,10.635001182556152,4.070075150519418,9.537266319902276
843,120,1603939314.5866733,73.82976150512695,tb3_5,0.2062186449766159,10.720001220703125,9.818985873844941,6.643552478261621
842,120,1603939314.5749047,73.81799292564392,tb3_6,-0.2864529490470886,10.667500495910645,8.378447266803427,9.573537779994975
848,121,1603939314.6756883,73.918776512146,tb3_0,-0.02968612127006054,10.257500648498535,2.7994384669803765,6.575282024614102
847,121,1603939314.6288311,73.87191939353943,tb3_1,0.3629470765590668,10.725000381469727,7.758177359413164,4.149144520822196
846,121,1603939314.6152759,73.85836410522461,tb3_2,0.12327641248703003,10.595001220703125,6.124390569832528,7.032756554743821
852,121,1603939314.8064218,74.04951000213623,tb3_3,-0.34964171051979065,10.377500534057617,4.340575533759493,3.5445269684606884
851,121,1603939314.797483,74.04057121276855,tb3_4,-0.25703999400138855,10.635001182556152,4.070045833134241,9.537350908490602
850,121,1603939314.7874887,74.0305769443512,tb3_5,0.20544974505901337,10.720001220703125,9.819019595901002,6.6447532009604435
849,121,1603939314.774805,74.01789331436157,tb3_6,-0.2866200804710388,10.662500381469727,8.37753553637514,9.573984670593974
855,122,1603939314.875893,74.11898136138916,tb3_0,-0.02617594413459301,10.272500991821289,2.799877443694646,6.576281849824625
854,122,1603939314.8290107,74.07209897041321,tb3_1,0.36079639196395874,10.725000381469727,7.760102723552181,4.149846184108958
853,122,1603939314.8154752,74.05856347084045,tb3_2,0.12286410480737686,10.592500686645508,6.125618743356896,7.033005660432206
859,122,1603939315.008005,74.25109314918518,tb3_3,-0.3477027714252472,10.385001182556152,4.342537438151046,3.544579350793955
858,122,1603939314.9955792,74.23866748809814,tb3_4,-0.2587561011314392,10.635001182556152,4.070031174441652,9.537393202784763
857,122,1603939314.9873667,74.23045492172241,tb3_5,0.20464740693569183,10.720001220703125,9.819205533424089,6.645971566050407
856,122,1603939314.9748256,74.21791386604309,tb3_6,-0.2866980731487274,10.655000686645508,8.376678435941898,9.574551064544242
862,123,1603939315.0758886,74.31897687911987,tb3_0,-0.02286633662879467,10.287500381469727,2.800922946854844,6.57747268717139
861,123,1603939315.0289552,74.272043466568,tb3_1,0.3587348461151123,10.720001220703125,7.762181783430308,4.150442012907469
860,123,1603939315.014798,74.25788617134094,tb3_2,0.12258552014827728,10.585000991821289,6.126714707839623,7.033478555745448
866,123,1603939315.2077813,74.4508695602417,tb3_3,-0.34588637948036194,10.395000457763672,4.3441944368803185,3.544884699405677
