sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,16.564546585083008,32.567501068115234,6.6125006675720215,3.8178050266569765,8.631715156917673
2,9.379773356697775,13.065000534057617,5.872500419616699,1.0579681243452694,2.2530276144966317
3,6.909545985135165,10.042500495910645,5.27500057220459,0.701266996433211,1.496084474094783
4,6.60181864825162,8.745000839233398,5.277500152587891,0.5100459004860841,0.9928892610705724
5,6.663636814464223,8.012500762939453,5.8575005531311035,0.31698595671302576,0.6776922150519148
6,6.644091346047142,7.6100006103515625,5.907500267028809,0.25042628658510074,0.5699203320889662
7,6.632045962593772,7.627500534057617,5.975000381469727,0.24307159667658607,0.5373544489623882
8,6.617045879364014,7.472500324249268,5.887500286102295,0.23314278634194766,0.5278883005668891
9,6.617500435222279,7.475000381469727,5.830000400543213,0.24196837214845254,0.536792586585825
10,6.609773245724765,7.467500686645508,5.725000381469727,0.25631001045610396,0.5575610729376421
11,6.608409578149969,7.405000686645508,5.695000171661377,0.25152951111323424,0.5463051015593255
12,6.599773146889427,7.4275007247924805,5.622500419616699,0.2655033377719867,0.5681466300060057
13,6.596364107998935,7.43250036239624,5.575000286102295,0.27322569905035804,0.5621514829571878
14,6.603182272477583,7.4250006675720215,5.567500591278076,0.27322569905035804,0.5662531098386417
15,6.597045941786333,7.4175004959106445,5.5475006103515625,0.2750643364577261,0.5516688128132641
16,6.6063641201366075,7.402500629425049,5.52500057220459,0.27616756098585965,0.5564782287812328
17,6.604773217981512,7.382500648498535,5.487500190734863,0.2787417515515046,0.5514645895437572
18,6.612273216247559,7.382500648498535,5.447500228881836,0.2846254754225078,0.5524429075494248
19,6.618182225660845,7.3525004386901855,5.465000152587891,0.27763852702337105,0.5381033563596505
20,6.620000449093905,7.340000629425049,5.440000534057617,0.2794771644307391,0.535454269467191
21,6.63159145008434,7.320000648498535,5.4150004386901855,0.2802126474494948,0.5433751986745677
22,6.6270458915016865,7.2900004386901855,5.382500171661377,0.28058038895887266,0.5463250937843529
23,6.6259095885536885,7.260000705718994,5.345000267028809,0.2816836134870062,0.5468173104036458
24,6.634773211045698,7.272500514984131,5.367500305175781,0.2802126474494948,0.5359727914255189
25,6.631136894226074,7.282500743865967,5.330000400543213,0.28719959584863164,0.5395906057705899
26,6.634318698536266,7.2975006103515625,5.30750036239624,0.292715578210257,0.5406641032098963
27,6.638636805794456,7.325000286102295,5.277500152587891,0.30117342250738405,0.5474890947400166
28,6.639545960859819,7.350000381469727,5.250000476837158,0.3088957837857554,0.5542989177153477
29,6.638409527865323,7.3525004386901855,5.220000267028809,0.31367635326814625,0.5568800270485155
30,6.647500471635298,7.40000057220459,5.2275004386901855,0.3195600771391495,0.5610938381534037
31,6.635909557342529,7.397500514984131,5.162500381469727,0.32875340445503226,0.5752698316781513
32,6.639773238788951,7.402500629425049,5.1675004959106445,0.32875340445503226,0.5727329865255362
33,6.641364054246382,7.387500286102295,5.145000457763672,0.3298565588436446,0.583324875532173
34,6.645227779041637,7.405000686645508,5.117500305175781,0.33647583587292473,0.601303290145947
35,6.644091389395974,7.382500648498535,5.09250020980835,0.3368435773823026,0.6069558816760651
36,6.6454550136219375,7.3525004386901855,5.060000419616699,0.3372112487521593,0.6201106987667799
37,6.647273150357333,7.327500343322754,5.075000286102295,0.331327524881156,0.6281435771443173
38,6.6490913737903945,7.317500591278076,5.017500400543213,0.33831447328029285,0.649034217239318
39,6.65045504136519,7.3525004386901855,5.020000457763672,0.3430949726231625,0.6532322028979201
40,6.6429550430991435,7.380000591278076,4.96750020980835,0.3548624905046902,0.6689636982714262
41,6.641591375524348,7.442500591278076,4.96250057220459,0.36479123069980746,0.6881036616089631
42,6.637727650729093,7.475000381469727,4.942500114440918,0.37251366211769993,0.6950022689340845
43,6.639773195440119,7.517500400543213,4.910000324249268,0.3835456268409508,0.710192323994984
44,6.62681870027022,7.530000686645508,4.890000343322754,0.38832619632334164,0.7206951217690521
45,6.625909545204856,7.560000419616699,4.867500305175781,0.396048557601713,0.7370848679432231
46,6.621364073319868,7.55750036239624,4.832500457763672,0.40082905694458265,0.7448366952083412
47,6.617045922712847,7.5500006675720215,4.840000152587891,0.3986227481673579,0.7524252335790184
48,6.609545967795632,7.567500591278076,4.78000020980835,0.4100224543999866,0.7726277881933583
