sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,49.71063041687012,74.78250885009766,19.48000144958496,2.9580453930003783,29.255322973363555
2,18.443126440048218,25.59250259399414,15.187500953674316,0.5565474083011306,4.826665609020618
3,19.786876678466797,25.115001678466797,17.13250160217285,0.42697155491158734,3.609049034717813
4,18.708751916885376,22.38500213623047,15.922501564025879,0.34566913768352703,2.793912148471656
5,18.398751735687256,21.082502365112305,15.747501373291016,0.2853609329359831,2.3925220102502798
6,18.41312599182129,20.6825008392334,16.422500610351562,0.22786080855183158,2.047531128873149
7,18.468750953674316,20.502500534057617,16.790000915527344,0.19857584961884256,1.7762252733235555
8,18.506876468658447,20.377500534057617,16.657501220703125,0.19897699666924706,1.6152942845716523
9,18.570001125335693,20.290000915527344,16.5575008392334,0.19964564310066904,1.5454598573498928
10,18.58500099182129,20.227500915527344,16.50750160217285,0.19897699666924706,1.541161291823862
11,18.588126182556152,20.165000915527344,16.48750114440918,0.1967037620362071,1.5543022461867524
12,18.568751335144043,20.122501373291016,16.505001068115234,0.19349448361184937,1.5474585385539212
13,18.601251125335693,20.067501068115234,16.525001525878906,0.18948280906556098,1.5648115117496315
14,18.605626583099365,20.025001525878906,16.590002059936523,0.1837327966271458,1.5416036166763232
15,18.60875129699707,19.977500915527344,16.655000686645508,0.17771538682883486,1.5113192034817906
16,18.60750102996826,19.922500610351562,16.725000381469727,0.17102933059910197,1.467434342240886
17,18.61625099182129,19.877500534057617,16.8075008392334,0.16420952467886035,1.4108290891966833
18,18.61375141143799,19.82750129699707,16.900001525878906,0.15658742465780973,1.3486450834717392
19,18.617501258850098,19.77250099182129,16.99250030517578,0.14869792727686332,1.281095319786658
20,18.610626220703125,19.720001220703125,17.080001831054688,0.14120947492519975,1.207377162237665
21,18.61937665939331,19.657501220703125,17.17500114440918,0.13278508080334012,1.1228023711280861
22,18.620001316070557,19.610000610351562,17.267501831054688,0.12529662845167652,1.04816682972094
23,18.601876258850098,19.560001373291016,17.357501983642578,0.11780827812113462,0.9622115691380003
24,18.600626468658447,19.50750160217285,17.44750213623047,0.11018617810008399,0.8893988384021195
25,18.58250093460083,19.45250129699707,17.467500686645508,0.10617460557491726,0.848565214975994
26,18.585626125335693,19.402502059936523,17.5575008392334,0.09868625524437535,0.7827343244168355
27,18.58312702178955,19.347501754760742,17.63500213623047,0.09159894994311629,0.722658058090038
28,18.588125705718994,19.30000114440918,17.717500686645508,0.08464549635348761,0.6610989180126005
29,18.586251258850098,19.247501373291016,17.780000686645508,0.07849433686466796,0.6094963887135678
30,18.58937644958496,19.21000099182129,17.840002059936523,0.07327911914604436,0.5656200638868324
31,18.591250896453857,19.172500610351562,17.907501220703125,0.06766285639813793,0.5200698448006678
32,18.587501049041748,19.1200008392334,17.957500457763672,0.062180343340740234,0.4780038629802691
33,18.585001468658447,19.075000762939453,18.00750160217285,0.05709887531262536,0.4400139172118835
34,18.583751678466797,19.04250144958496,18.055002212524414,0.05281980340644118,0.40876048954423233
35,18.583126544952393,19.01000213623047,18.097501754760742,0.04880823088127444,0.38287512936220064
36,18.59187650680542,18.982501983642578,18.157501220703125,0.04412801192468575,0.35028801225906675
