sequence,mean,max,min,error,std
0,0.0,0.0,0.0,0.0,0.0
1,3441.2902297973633,7319.13818359375,315.5525207519531,3.827545674951864,3266.0323678364825
2,1822.6513442993164,3256.5576171875,470.8800354003906,1.5224070487992356,1282.6593347599116
3,1910.3426666259766,3466.100341796875,511.6075439453125,1.614666639988612,1390.4431431722571
4,1807.5432739257812,3144.8828125,476.405029296875,1.4583559178827703,1253.2900471719663
5,1803.4582061767578,3035.59765625,505.53753662109375,1.3827089628720894,1196.0032123525214
6,1809.7069549560547,2984.422607421875,558.7725219726562,1.3256475954547768,1160.3497982178374
7,1813.2801513671875,2933.63525390625,624.112548828125,1.26218255427721,1120.5957775235474
8,1814.1470031738281,2874.51025390625,693.2275390625,1.1920978228828796,1074.476093056513
9,1813.2644958496094,2804.172607421875,763.4925537109375,1.1152567398415318,1020.7454278684803
10,1812.2457275390625,2720.027587890625,835.967529296875,1.0296619868420334,957.4958363473721
11,1829.1119995117188,2697.24267578125,907.3450927734375,0.9782010361915812,909.4997128506218
12,1811.5507202148438,2503.3076171875,980.777587890625,0.8320813807616059,805.7844954923652
13,1805.3345031738281,2467.14013671875,1042.91259765625,0.7783578612036386,716.065957148067
14,1803.1513977050781,2435.085205078125,1102.7950439453125,0.7281129537802596,619.7257659891953
15,1799.5650634765625,2393.050048828125,1157.2225341796875,0.6753949314528415,525.4983620846546
16,1798.395751953125,2333.5576171875,1206.922607421875,0.6157198849950267,461.19757531726583
17,1800.219482421875,2257.817626953125,1250.5225830078125,0.5504991263702088,437.1055837148859
18,1801.8426513671875,2168.710205078125,1287.172607421875,0.4817711357652675,431.85654903081974
19,1805.2301635742188,2238.770263671875,1317.5650634765625,0.5034499682723995,427.51720843253617
20,1804.1826171875,2287.275146484375,1343.62255859375,0.5157177416421191,411.62804499442177
21,1804.6282653808594,2308.460205078125,1365.9476318359375,0.5150947096200851,394.2925642971298
22,1801.7957763671875,2308.78271484375,1385.830078125,0.5044049638174704,380.5038200090117
23,1801.4582824707031,2305.565185546875,1401.900146484375,0.49386405455422355,379.0485170750471
24,1802.1438903808594,2305.480224609375,1417.527587890625,0.48527703348685775,390.1209577558765
25,1801.8357238769531,2306.35009765625,1437.382568359375,0.47490143885586283,405.6082257719763
26,1804.2295227050781,2309.09521484375,1446.32763671875,0.47151308931103925,425.4757402990163
27,1805.8363952636719,2314.89013671875,1391.3751220703125,0.5047123102705714,443.61131915315093
28,1806.91015625,2321.72021484375,1345.525146484375,0.5335026073333069,458.7165840378541
29,1808.4582824707031,2331.582763671875,1308.28759765625,0.5592433898057012,471.36795706675605
30,1809.3069763183594,2339.455078125,1278.737548828125,0.5796951714528619,480.1249718787458
31,1810.8307495117188,2348.53515625,1255.12255859375,0.5975634283023689,487.1540677700561
32,1812.3232116699219,2357.31005859375,1236.9400634765625,0.6122959774602958,491.6045819008102
33,1813.587646484375,2361.480224609375,1224.3350830078125,0.6214638012671229,492.4914080213555
34,1814.5758056640625,2362.4052734375,1216.4176025390625,0.6262963522481808,490.58738488360126
35,1816.1738891601562,2361.792724609375,1212.7301025390625,0.6279768508706283,486.8913378080452
36,1817.0838928222656,2355.01025390625,1212.7926025390625,0.6242359902213579,480.0786856291071
37,1818.2144775390625,2347.34765625,1216.780029296875,0.6178691086401544,471.8336335660479
38,1819.0820007324219,2336.017578125,1223.7601318359375,0.6078623697806368,461.55475071012336
39,1819.5257568359375,2321.440185546875,1233.1475830078125,0.5947652880196649,449.79191545370537
40,1819.5276184082031,2304.2001953125,1243.1600341796875,0.5798714937180119,437.55147009556765
41,1821.5376892089844,2290.040283203125,1257.485107421875,0.5643040989959203,425.35834392113674
42,1820.5926208496094,2269.590087890625,1273.6201171875,0.5443098345997617,410.5192255787708
43,1819.3851318359375,2248.047607421875,1293.3450927734375,0.5217566624758851,394.1413606250175
44,1821.25390625,2225.460205078125,1315.4925537109375,0.4973085096703643,377.1168104632582
45,1821.1132202148438,2205.090087890625,1334.9700927734375,0.47553127559641567,362.64443846003263
46,1820.4938354492188,2182.517578125,1354.0400390625,0.45277316136185397,347.9250045979229
47,1820.5576477050781,2161.59521484375,1374.192626953125,0.43032519552331283,333.63959666033344
48,1819.8688354492188,2139.955078125,1395.5400390625,0.40683197154993617,318.3353866321686
49,1819.7457580566406,2118.382568359375,1419.1151123046875,0.3821582623393937,302.59364287493867
50,1819.5951232910156,2095.210205078125,1441.1351318359375,0.35746006948476866,286.8828605493701
51,1819.5357360839844,2079.07275390625,1461.0450439453125,0.33775974224345345,274.4373135439815
52,1818.911376953125,2061.167724609375,1481.215087890625,0.31695124657746676,260.69757329280264
53,1818.6670227050781,2044.1876220703125,1505.53515625,0.29438019538924654,244.9820733769985
54,1818.7551574707031,2027.7576904296875,1526.255126953125,0.2740773169943805,231.55332260069724
55,1819.0276489257812,2013.815185546875,1545.20263671875,0.25610251960100505,219.56202474858355
56,1816.2032470703125,1999.7200927734375,1560.12255859375,0.24024545735137598,206.03010735630562
57,1817.4420166015625,1985.377685546875,1587.547607421875,0.21741902907991922,190.2114965490662
58,1818.2788696289062,1973.5101318359375,1605.817626953125,0.20094847475676786,177.67929631931676
59,1816.8544616699219,1961.4326171875,1621.7625732421875,0.1856338553137732,165.03439925600813
60,1816.2207641601562,1949.6451416015625,1641.777587890625,0.16825340338396996,150.9484573512511
61,1817.1682434082031,1939.5401611328125,1660.567626953125,0.15246191994124308,137.94347011736932
62,1816.5138854980469,1928.0501708984375,1677.8951416015625,0.13671279920694235,125.294211355055
63,1815.7869873046875,1916.9700927734375,1693.6375732421875,0.12205396783296944,112.27011930955125
64,1815.8825988769531,1908.2825927734375,1710.28515625,0.10820803347029159,100.04736959636972
65,1815.2588806152344,1897.3076171875,1723.2701416015625,0.09511362022638588,89.18063056327831
66,1815.3863525390625,1887.7725830078125,1738.70263671875,0.08146855848586719,77.02583932728562
67,1815.6182861328125,1878.59765625,1753.76513671875,0.06822250675967395,65.69120824520532
68,1815.6357421875,1869.277587890625,1766.70263671875,0.0560584719909033,55.03198545678615
69,1816.7901306152344,1862.830078125,1775.297607421875,0.04783757146502184,45.75865605434958
70,1815.70263671875,1853.11767578125,1777.965087890625,0.04107181329534617,36.90967052402665
71,1815.3263854980469,1844.5950927734375,1782.2200927734375,0.034088704410627474,28.67970657614279
72,1814.9888916015625,1837.315185546875,1784.442626953125,0.028895503348070947,22.986766758599273
73,1815.4107666015625,1830.837646484375,1788.005126953125,0.0234084985565244,18.80469393416386
74,1814.8294677734375,1829.4700927734375,1791.3551025390625,0.020830310793003,16.811363230235578
75,1814.5601196289062,1837.025146484375,1795.110107421875,0.022907084199783035,17.35674974197476
76,1814.4538879394531,1844.045166015625,1797.642578125,0.025359584809485813,20.496304386893055
77,1815.0588684082031,1849.892578125,1801.5201416015625,0.02643613130692267,23.310831330541056
78,1814.6413879394531,1856.0950927734375,1797.3101806640625,0.03212667723769459,27.80042106266361
79,1815.5613708496094,1864.0225830078125,1794.7301025390625,0.03786919253833101,32.85125292087082
80,1815.5213928222656,1864.045166015625,1790.880126953125,0.0399855934235443,34.26369851783662
81,1813.3732604980469,1866.8851318359375,1788.6126708984375,0.04277686227480278,36.8508533004073
82,1813.6788635253906,1869.7901611328125,1784.2825927734375,0.04673093743766344,39.528693791041476
83,1814.4807739257812,1873.482666015625,1781.8326416015625,0.050087865194032355,42.073804694762025
84,1813.9138793945312,1872.777587890625,1779.1026611328125,0.051194499221390764,42.65691827948061
85,1814.1838684082031,1876.235107421875,1776.1051025390625,0.05472227878292395,45.22044008739212
86,1813.9982604980469,1877.442626953125,1773.36767578125,0.05687824043364384,46.72332219365325
87,1813.7301330566406,1877.190185546875,1772.1551513671875,0.05740293760178791,47.06802782303403
88,1813.6801147460938,1877.7200927734375,1770.1676025390625,0.058778758288200526,47.85806035373028
89,1813.8038940429688,1877.735107421875,1769.4776611328125,0.05916402543963498,47.962891131254764
90,1813.7494812011719,1876.502685546875,1769.455078125,0.05850283362355413,47.39937263342766
91,1813.3126220703125,1874.9376220703125,1768.4051513671875,0.05822130507306869,46.91562964632627
92,1813.2770080566406,1874.05517578125,1768.5201416015625,0.057676193749368096,46.37653251670617
